Frequency,Magnitude_dB,Phase_deg
6498.49535446989,-44.2344259846827,-86.0090445506978
6573.82014340959,-43.9374766141144,-85.9621892611376
6650.01803043112,-43.6406014822004,-85.9147676602764
6727.09913571234,-43.343802140078,-85.8667722355918
6805.07369673521,-43.0470801668344,-85.8181953464171
6883.9520696455,-42.750437169789,-85.7690292205639
6963.74473062822,-42.4538747847663,-85.7192659508137
7044.46227729904,-42.1573946763586,-85.6688974912708
7126.11543011175,-41.8609985381768,-85.6179156535717
7208.71503378213,-41.5646880930894,-85.5663121029426
7292.27205872831,-41.2684650934472,-85.514078354099
7376.79760252773,-40.9723313212947,-85.4612057669786
7462.30289139111,-40.6762885885644,-85.4076855423003
7548.79928165343,-40.3803387372553,-85.3535087169399
7636.29826128224,-40.0844836395923,-85.2986661591154
7724.8114514034,-39.7887251981669,-85.2431485633697
7814.35060784454,-39.4930653460563,-85.1869464453438
7904.92762269642,-39.1975060469204,-85.1300501363279
7996.55452589235,-38.9020492950749,-85.072449777581
8089.24348680594,-38.6066971155385,-85.0141353144057
8183.00681586739,-38.3114515640534,-84.9550964899684
8277.85696619847,-38.0163147270764,-84.8953228388502
8373.80653526649,-37.7212887217388,-84.8348036803157
8470.8682665574,-37.4263756957746,-84.7735281112857
8569.05505126835,-37.1315778274128,-84.7114849989995
8668.37993001977,-36.8368973252331,-84.6486629733489
8768.85609458743,-36.5423364279829,-84.5850504188702
8870.4968896544,-36.2478974043523,-84.520635466375
8973.31581458352,-35.9535825527056,-84.4554059842013
9077.32652521022,-35.6593942007666,-84.389349569067
9182.54283565628,-35.3653347052541,-84.3224535365037
9288.9787201645,-35.0714064514675,-84.254704910851
9396.64831495469,-34.7776118528157,-84.1860904147869
9505.56592010119,-34.4839533502907,-84.1165964583716
9615.74600143209,-34.190433411879,-84.0462091275798
9727.20319245054,-33.8970545319104,-83.9749141722934
9839.95229627823,-33.6038192303394,-83.9026969937285
9954.00828762152,-33.310730051956,-83.8295426312655
10069.3863147603,-33.0177895655226,-83.7554357486527
10186.1017015598,-32.7250003628333,-83.6803606195493
10304.1699495059,-32.4323650576914,-83.604301112374
10423.606739764,-32.1398862848011,-83.5272406744218
10544.4279352617,-31.8475666985695,-83.4491623152118
10666.6495827954,-31.5554089718147,-83.3700485890234
10790.2879151618,-31.2634157943751,-83.28988157658
10915.3593533139,-30.9715898716154,-83.2086428658328
11041.8805085416,-30.6799339228249,-83.1263135317987
11169.8681846782,-30.3884506795024,-83.0428741153996
11299.3393803322,-30.0971428835236,-82.9583046012521
11430.3112911448,-29.806013285185,-82.8725843943492
11562.8013120738,-29.5150646411185,-82.7856922955747
11696.8270397038,-29.2242997120723,-82.6976064759881
11832.4062745838,-28.9337212605511,-82.6083044498126
11969.5570235904,-28.6433320483104,-82.5177630460561
12108.2975023204,-28.3531348336986,-82.4259583786902
12248.6461375093,-28.0631323688397,-82.3328658153089
12390.6215694792,-27.7733273966519,-82.2384599441836
12534.242654614,-27.4837226476937,-82.1427145396257
12679.5284678643,-27.1943208368316,-82.0456025255641
12826.4983052806,-26.9051246597224,-81.9470959372381
12975.1716865759,-26.6161367891026,-81.8471658809015
13125.5683577184,-26.3273598708776,-81.7457824914267
13277.7082935543,-26.0387965200038,-81.6429148876915
13431.6117004602,-25.7504493161551,-81.5385311256238
13587.2990190271,-25.4623207991676,-81.4325981487725
13744.7909267754,-25.1744134642529,-81.3250817362648
13904.1083409007,-24.8867297569729,-81.2159464480002
14065.2724210524,-24.5992720679689,-81.1051555669258
14228.3045721435,-24.3120427274359,-80.9926710382229
14393.2264471941,-24.0250439993341,-80.87845340523
14560.0599502065,-23.7382780753301,-80.7624617419112
14728.827239075,-23.4517470684595,-80.6446535816715
14899.5507285286,-23.1654530065027,-80.524984842304
15072.2530931076,-22.8793978250666,-80.4034097468445
15246.9572701758,-22.5935833603636,-80.2798807400905
15423.6864629663,-22.3080113416816,-80.1543484005292
15602.4641436637,-22.0226833835366,-80.0267613474012
15783.3140565212,-21.7376009775016,-79.8970661426094
15966.2602210143,-21.4527654837058,-79.7652071871618
16151.3269350309,-21.1681781219968,-79.6311266118203
16338.5387780986,-20.8838399627623,-79.4947641616007
16527.920614649,-20.5997519174048,-79.3560570737504
16719.4975973199,-20.3159147284672,-79.2149399488012
16913.2951702965,-20.0323289594055,-79.0713446142697
17109.3390726902,-19.7489949840077,-78.9251999805484
17307.6553419573,-19.4659129754584,-78.776431888498
17508.2703173573,-19.1830828950509,-78.6249629482184
17711.2106434509,-18.9005044805493,-78.4707123684408
17916.503273639,-18.6181772342068,-78.3135957759412
18124.1754737424,-18.336100410448,-78.1535250243373
18334.2548256229,-18.0542730032249,-77.9904079915811
18546.769230847,-17.7726937330612,-77.8241483654154
18761.7469143912,-17.4913610338019,-77.6546454160052
18979.216428391,-17.2102730390899,-77.4817937549011
19199.2066559329,-16.9294275685952,-77.305483079431
19421.7468148903,-16.6488221140298,-77.1255979015465
19646.8664618045,-16.3684538249834,-76.9420172600843
19874.5954958099,-16.0883194946281,-76.7546144153234
20104.964162605,-15.8084155453405,-76.563256524636
20338.0030584698,-15.5287380143072,-76.3678042979416
20573.7431343292,-15.2492825391816,-76.1681116315794
20812.2156998634,-14.9700443438776,-75.9640252191064
21053.4524276671,-14.6910182245967,-75.7553841374218
21297.4853574552,-14.4121985361993,-75.5420194064962
21544.3469003189,-14.1335791790491,-75.323753520854
21794.0698430296,-13.8551535864792,-75.100399950822
22046.6873523941,-13.5769147130492,-74.871762611406
22302.2329796594,-13.2988550237889,-74.6376352964983
22560.7406649686,-13.0209664846512,-74.3978010759492
22822.244741869,-12.7432405544315,-74.1520316528527
23086.7799418717,-12.4656681784444,-73.9000866782011
23354.3813990648,-12.1882397842929,-73.6417130198592
23625.0846547795,-11.9109452801118,-73.3766439825859
23898.9256623105,-11.6337740557212,-73.1045984756019
24175.9407916913,-11.3567149871867,-72.825280123957
24456.1668345245,-11.0797564453546,-72.5383763196958
24739.6410088682,-10.8028863090081,-72.2435572085539
25026.4009641792,-10.5260919833822,-71.9404746076448
25316.4847863136,-10.2493604248783,-71.6287608493148
25609.9310025846,-9.97267817293499,-71.3080275460619
25906.7785868801,-9.69603139014842,-70.977864271136
26207.0669648386,-9.41940591188366,-70.63783714916
26510.8360190854,-9.14278730679435,-70.2874873508612
26818.1260945302,-8.86616094986278,-69.9263294857684
27128.9780037247,-8.58951210979679,-69.5538498865419
27443.4330322837,-8.31282605287304,-69.1695047784695
27761.532944368,-8.03608816560497,-68.7727183276073
28083.3199882318,-7.75928409893995,-68.3628805610903
28408.8369018331,-7.48239993706064,-67.9393451533268
28738.1269185107,-7.20542239428406,-67.5014270721545
29071.2337727258,-6.92833904402475,-67.048400079633
29408.2017058707,-6.65113858432099,-66.5794940830363
29749.0754721444,-6.37381114502177,-66.0938923328713
30093.9003444972,-6.09634864240296,-65.5907284664776
30442.7221206431,-5.81874518772909,-65.0690833980757
30795.5871291423,-5.5409975571092,-64.5279820591728
31152.5422355549,-5.26310573091257,-63.9663899971703
31513.6348486648,-4.98507351201728,-63.3832098450645
31878.9129267765,-4.7069092332587,-62.7772776815225
32248.4249840845,-4.42862656562074,-62.1473593086694
32622.2200971167,-4.15024543995827,-61.4921464849595
33000.3479112529,-3.87179309633337,-60.810253162962
33382.8586473176,-3.59330527635708,-60.1002117972202
33769.8031082509,-3.31482757520405,-59.3604698060998
34161.2326858553,-3.03641697113655,-58.5893862943224
34557.1993676214,-2.75814355133999,-57.7852291703594
34957.7557436328,-2.48009245349647,-56.9461728257381
35362.9550135505,-2.20236604262627,-56.0702965823094
35772.8509936788,-1.92508634207089,-55.155584159313
36187.4981241128,-1.64839773576892,-54.1999244652122
36606.9514759691,-1.37246995579648,-53.2011140800484
37031.2667586993,-1.09750136402715,-52.1568618624004
37460.50032749,-0.823722529121241,-51.0647961901553
37894.7091907467,-0.551400089190189,-49.9224754245059
38333.9510176661,-0.280840875603521,-48.7274022688086
38778.2841458946,-0.0123962536491891,-47.477042773243
39227.7675892772,0.253533389760184,-46.1688508052541
39682.4610456949,0.516494113229303,-44.8002988541296
40142.4249049933,0.77597398399984,-43.368916051709
40607.7202570037,1.03139892469983,-41.8723342519987
41078.4088996565,1.28212908458835,-40.3083428980828
41554.5533471888,1.52745603435602,-38.674953189277
42036.2168384472,1.76660114346855,-36.9704717171724
42523.4633452869,1.99871555545715,-35.1935832393582
43016.357581068,2.22288222187254,-33.3434415837121
43514.9650092505,2.43812047974453,-31.419766816922
44019.3518520888,2.64339364804787,-29.4229457833875
44529.5850994266,2.83762006234552,-27.3541319720997
45045.7325175946,3.01968785052324,-25.2153394880857
45567.8626584107,3.18847356677023,-23.009524826287
46096.0448682844,3.34286454307266,-20.7406493472229
46630.3492974274,3.48178449564241,-18.4137150412192
47170.8469091702,3.60422156002297,-16.0347665450909
47717.6094893875,3.709257560294,-13.6108536001252
48270.7096560319,3.79609699488828,-11.1499502747204
48830.2208687789,3.86409400052305,-8.66083023849601
49396.2174387833,3.91277548922723,-6.15290091917598
49968.7745385489,3.94185877769046,-3.63600309514554
50547.9682119125,3.95126235178377,-1.12018587000631
51133.8753841433,3.94110890656228,1.38453047353012
51726.5738721602,3.91172041492079,3.86838994847184
52326.1423948667,3.86360562477724,6.32212105503254
52932.6605836057,3.79744097669164,8.73712970044724
53546.2089927361,3.71404639387432,11.1056556546384
54166.8691103316,3.61435767344969,13.4208868694574
54794.7233690029,3.4993972844578,15.6770297119216
55429.8551568467,3.37024527046417,17.8693365988107
56072.3488285204,3.22801170412178,19.9940953012375
56722.2897164455,3.07381180220957,22.0485861060411
57379.7641421414,2.90874443831599,24.0310140328423
58044.8594276898,2.73387443383979,25.9404235007536
58717.6639073326,2.55021869998953,27.7766023906383
59398.2669392036,2.35873606255842,29.5399815651916
60086.7589171969,2.16032043268764,31.2315347912053
60783.2312829724,1.95579688596613,32.8526828246332
61487.7765381003,1.7459201683679,34.4052042931062
62200.4882563472,1.53137514740131,35.8911550203804
62921.4610961035,1.31277875708532,37.3127966214827
63650.7908129558,1.09068303416261,38.6725345648361
64388.5742724043,0.865578900813571,39.9728654372235
65134.9094627281,0.63790040904314,41.2163328365117
65889.8955079996,0.408029219145156,42.4054911283071
66653.6326812492,0.17629913636833,43.5428762085472
67426.2224177835,-0.0569994252922933,44.6309823893412
68207.7673286569,-0.29161514576339,45.6722445488187
68998.3712143002,-0.527331731155589,46.6690247401944
69798.1390783067,-0.763964114693219,47.6236025275764
70607.1771413778,-1.0013549468766,48.5381683966129
71425.5928554313,-1.23937138160109,49.4148196701795
72253.4949178722,-1.47790215493171,50.2555584385203
73090.9932860292,-1.71685494625199,51.0622910868621
73938.1991917587,-1.95615400690086,51.8368290700854
74795.2251562183,-2.19573803862202,52.5808906429736
75662.1850048106,-2.43555830271442,53.2961033058954
76539.1938823016,-2.67557694032305,53.9840067698765
77426.3682681128,-2.91576548455718,54.6460562824809
78323.825991792,-3.15610354584335,55.2836261874409
79231.6862486626,-3.39657765294556,55.8980136172548
80150.0696156541,-3.6371802332879,56.4904422397342
81079.098067317,-3.87790871750357,57.0620659973515
82018.8949920221,-4.1187647544438,57.6139727928388
82969.5852083491,-4.35975352416504,58.1471880863102
83931.2949816637,-4.60088313764301,58.6626783787126
84904.1520408876,-4.84216411311942,59.1613545640226
85888.2855954626,-5.08360892006016,59.6440751386509
86883.8263525119,-5.32523158268979,60.1116492612666
87890.9065341996,-5.56704733596326,60.5648396599568
88909.6598952917,-5.80907232764728,61.0043653864799
89940.2217409205,-6.05132336091246,61.4309044195283
90982.7289445557,-6.29381767249036,61.8450961205197
92037.3199661823,-6.53657274203129,62.247543546594
93104.1348706908,-6.77960612881658,62.6388156263031
94183.3153464796,-7.02293533243797,63.0194492040078
95275.004724273,-7.26657767446298,63.3899509593158
96379.347996158,-7.51055019846455,63.7507992080335
97496.491834841,-7.75486958610945,64.1024455911273
98626.5846131283,-7.99955208727981,64.4453166581058
99769.7764236321,-8.24461346244762,64.779815351083
100926.219098705,-8.49006893573857,65.1063223955797
102096.066230605,-8.73593315731209,65.4251976038769
103279.473191895,-8.98222017385122,65.7367810964745
104476.597156081,-9.22894340610375,66.0413944469287
105687.597118481,-9.47611563254439,66.3393417550572
106912.633917348,-9.72374897834185,66.6309106532193
108151.870255229,-9.97185490891417,66.9163732500942
109405.470720574,-10.220444227443,67.1959870161078
110673.601809597,-10.4695270757947,67.4699956143961
111956.431948388,-10.7191129383638,67.7386296809355
113254.131515281,-10.9692106484133,68.0021075572319
114566.872863487,-11.2198283965387,68.2606359787293
115894.830343981,-11.4709737409287,68.5144107218823
117238.18032866,-11.722653619135,68.7636172126335
118597.101233767,-11.974874361101,69.0084310988451
119971.773543589,-12.2276417032271,69.2490187890543
121362.379834424,-12.4809608032811,69.4855379597553
122769.104798836,-12.734836255984,69.718138033256
124192.135270178,-12.9892721091238,69.9469606280088
125631.660247412,-13.2442718800682,70.1721399831833
127087.870920206,-13.4998385725629,70.3938033591222
128560.96069433,-13.7559746937194,70.6120714152038
130051.125217341,-14.0126822711033,70.8270585665288
131558.562404571,-14.2699628698523,71.0388733207478
133083.472465408,-14.527817609758,71.2476185962534
134626.057929891,-14.7862471822549,71.4533920228766
136186.523675608,-15.0452518672706,71.6562862261449
137765.076954905,-15.3048315498944,71.8563890960892
139361.927422414,-15.5649857368293,72.0537840415178
140977.287162897,-15.8257135725974,72.2485502306113
142611.370719413,-16.0870138554737,72.4407628186378
144264.395121816,-16.3488850531251,72.6304931635304
145936.579915576,-16.6113253179395,72.8178090300223
147628.147190939,-16.8743325020275,73.0027747829865
149339.321612425,-17.1379041718867,73.1854515705878
151070.330448666,-17.4020376227184,73.3658974978115
152821.403602587,-17.666729892389,73.5441677909008
154592.773641948,-17.9319777750316,73.7203149531986
156384.675830225,-18.1977778342836,73.8943889128591
158197.34815786,-18.4641264161569,74.0664371628664
160031.03137387,-18.7310196615423,74.2365048937688
161885.96901782,-18.9984535183452,74.4046351195153
163762.407452169,-19.2664237532559,74.5708687967543
165660.595894992,-19.5349259631558,74.7352449379369
167580.786453077,-19.8039555861612,74.8978007185437
169523.234155412,-20.0735079123104,75.0585715787388
171488.196987054,-20.3435780938954,75.2175913197345
173475.935923393,-20.6141611554449,75.3748921951367
175486.714964815,-20.885252003362,75.5305049975237
177520.801171764,-21.1568454352226,75.6844591404999
179578.46470021,-21.42893614874,75.8367827364501
181659.978837533,-21.7015187504015,75.9875026702097
183765.620038817,-21.9745877637829,76.1366446688543
185895.667963569,-22.2481376375474,76.284233367801
188050.405512858,-22.5221627531357,76.4302923734045
190230.118866895,-22.7966574321528,76.5748443222223
192435.097523033,-23.0716159434598,76.7179109371108
194665.634334226,-23.3470325099753,76.8595130803127
196922.025547917,-23.6229013151958,76.9996708036798
199204.570845387,-23.8992165094394,77.1384033961765
201513.573381556,-24.1759722158216,77.2757294287952
203849.339825246,-24.4531625359695,77.4116667970129
206212.180399914,-24.73078155548,77.5462327609106
208602.40892485,-25.0088233491311,77.6794439830701
211020.34285686,-25.2872819858519,77.8113165643605
213466.303332425,-25.5661515334571,77.9418660777165
215940.615210357,-25.8454260631548,78.0711076000121
218443.607114943,-26.125099653833,78.1990557421217
220975.61147959,-26.4051663961313,78.3257246772621
223536.96459098,-26.6856203963046,78.4511281677002
226128.006633728,-26.9664557798859,78.5752795899102
228749.08173557,-27.2476666951529,78.6981919582587
231400.538013065,-27.5292473164064,78.8198779472925
234082.727617829,-27.8111918470657,78.9403499127011
236796.006783308,-28.0934945225872,79.0596199110226
239540.735872088,-28.3761496132121,79.177699718157
242317.27942376,-28.6591514265496,79.29460084675
245126.006203334,-28.9424943100003,79.410334562506
247967.289250216,-29.2261726530268,79.5249118994875
250841.505927754,-29.5101808892757,79.6383436744536
253749.037973357,-29.7945134985568,79.7506405002897
256690.271549195,-30.079165008686,79.8618127985772
259665.597293487,-30.3641299971949,79.9718708113495
262675.410372384,-30.6494030929137,80.0808246120791
265720.110532451,-30.9349789774324,80.1886841159375
268800.102153761,-31.2208523864438,80.2954590893693
271915.794303602,-31.5070181109745,80.4011591590168
275067.600790807,-31.7934709985079,80.5057938200342
278255.940220713,-32.0802059540029,80.6093724438239
281481.236050758,-32.3672179408142,80.7119042852292
284743.916646725,-32.6545019815168,80.8133984892142
288044.41533963,-32.9420531586406,80.9138640970611
291383.170483279,-33.2298666153168,81.0133100521137
294760.625512486,-33.5179375558425,81.1117452050926
298177.229001967,-33.8062612461653,81.2091783190096
301633.43472592,-34.0948330142927,81.3056180737042
305129.701718287,-34.3836482506289,81.4010730700265
308666.494333727,-34.6727024082438,81.4955518336865
312244.282309286,-34.9619910030764,81.5890628187935
315863.540826782,-35.2515096140754,81.6816144111024
319524.750575921,-35.5412538832823,81.7732149309873
323228.397818138,-35.8312195158573,81.8638726361593
326974.974451177,-36.1214022800528,81.9535957241465
330764.978074424,-36.4117980071366,82.0423923345494
334598.912054998,-36.7024025912678,82.1302705510904
338477.285594598,-36.9932119893275,82.2172384034676
342400.613797143,-37.2842222207072,82.3033038690303
346369.417737173,-37.5754293670578,82.388474874285
350384.224529068,-37.8668295720003,82.4727592962468
354445.567397044,-38.1584190408021,82.556164963646
358553.985745982,-38.4501940400194,82.638699658001
362710.025233065,-38.7421508971089,82.7203711145674
366914.237840249,-39.0342860000106,82.8011870231726
371167.181947577,-39.3265957967034,82.8811550289453
375469.422407334,-39.6190767947354,82.9602827329474
379821.530619074,-39.9117255607309,83.0385776927172
384224.084605506,-40.2045387198755,83.1160474227307
388677.669089267,-40.4975129553813,83.1926993947874
393182.875570577,-40.7906450079332,83.2685410383288
397740.302405804,-41.0839316751186,83.3435797406935
402350.554886929,-41.3773698108413,83.4178228473164
407014.245321944,-41.6709563247205,83.491277661877
411731.993116168,-41.9646881814783,83.5639514464004
416504.424854518,-42.2585624003139,83.6358514213181
421332.174384729,-42.5525760542686,83.7069847654904
426215.882901532,-42.8467262695805,83.7773586161971
431156.199031823,-43.1410102250314,83.8469800690978
436153.778920801,-43.4354251512864,83.9158561781671
441209.286319119,-43.7299683302271,83.9839939556068
446323.39267104,-44.0246370942793,84.0514003717398
451496.77720361,-44.3194288257369,84.1180823548864
456730.127016875,-44.6143409560813,84.1840467912268
462024.137175131,-44.9093709652983,84.2493005246531
467379.510799246,-45.2045163811937,84.3138503566106
472796.959160039,-45.499774778706,84.3777030459333
478277.201772749,-45.7951437792199,84.4408653086732
483820.966492596,-46.0906210498787,84.5033438179266
489428.989611453,-46.3862043028982,84.5651452036582
495102.015955635,-46.6818912948805,84.626276052525
500840.798984821,-46.9776798261309,84.6867429077009
506646.100892127,-47.2735677399759,84.7465522687035
512518.692705333,-47.5695529220841,84.8057105912245
518459.354389291,-47.8656332997903,84.8642242869635
524468.874949512,-48.1618068414234,84.922099723468
530548.052536957,-48.4580715556372,84.9793432239783
536697.694554048,-48.7544254907467,85.0359610672802
542918.617761894,-49.0508667340678,85.0919594875637
549211.648388779,-49.3473934112629,85.1473446742912
555577.622239888,-49.6440036856911,85.2021227720726
562017.384808319,-49.9406957577638,85.2562998805501
568531.791387375,-50.2374678643065,85.309882054292
575121.707184161,-50.534318277926,85.3628753026961
581788.007434494,-50.8312453063843,85.4152855899028
588531.577519145,-51.1282472919781,85.4671188347181
595353.313081437,-51.4253226109257,85.5183809105471
602254.120146193,-51.7224696727597,85.5690776453376
609234.915240071,-52.0196869197275,85.6192148215342
616296.625513294,-52.3169728261976,85.6687981760427
623440.188862786,-52.6143258980739,85.7178334002054
630666.554056741,-52.9117446722169,85.7663261397864
637976.680860628,-53.2092277158719,85.8142819949675
645371.54016467,-53.506773626105,85.8617065203549
652852.114112785,-53.804381029246,85.908605224996
660419.396233031,-54.1020485803391,85.9549835724057
668074.391569561,-54.3997749626013,86.0008469806044
675818.116816111,-54.6975588868875,86.0462008221643
683651.600451024,-54.9953990911643,86.0910504242667
691575.882873853,-55.2932943399905,86.1354010687685
699592.016543537,-55.5912434240059,86.179257992278
707701.066118189,-55.8892451594269,86.2226263862408
715904.108596489,-56.1872983875504,86.2655113970337
724202.233460732,-56.4854019742652,86.3079181260685
732596.542821523,-56.7835548095703,86.3498516299038
741088.151564157,-57.0817558071019,86.3913169203659
749678.187496688,-57.3800039036671,86.4323189646774
758367.791499719,-57.6782980587848,86.4728626855942
767158.11767793,-57.9766372542353,86.5129529615502
776050.333513357,-58.2750204936161,86.5525946268098
785045.620020451,-58.5734468019055,86.5917924716271
794145.171902934,-58.8719152250338,86.630551242413
803350.197712473,-59.1704248294612,86.6688756419088
812661.920009195,-59.4689747017633,86.7067703293665
822081.575524054,-59.7675639482236,86.7442399207355
831610.415323096,-60.0661916944332,86.7812889888555
841249.704973612,-60.3648570848971,86.8179220636552
851000.724712225,-60.6635592826481,86.8541436323573
860864.769614924,-60.9622974688668,86.889958139688
870843.149769072,-61.2610708425093,86.9253699880928
880937.190447399,-61.5598786199404,86.9603835379566
891148.23228402,-61.8587200345751,86.9950031078289
901477.631452492,-62.1575943365246,87.0292329746539
911926.75984593,-62.456500792251,87.0630773740043
922497.005259217,-62.7554386842263,87.0965405003199
933189.771573324,-63.0544073105995,87.1296265071499
944006.47894176,-63.3534059848688,87.1623395073991
954948.563979197,-63.6524340355601,87.1946835735774
966017.479952265,-63.9514908059125,87.2266627380532
977214.696972572,-64.2505756535681,87.2582809933094
988541.702191957,-64.5496879502697,87.2895422922026
1000000,-64.8488270815623,87.3204505482255
