Freq.	V(out)
1.13240036323549e+03	(-9.86324045430614e+01dB,8.52810742043163e+01°)
1.13501081567225e+03	(-9.85723988267956e+01dB,8.52701938008287e+01°)
1.13762728582337e+03	(-9.85123930841474e+01dB,8.52592882978392e+01°)
1.14024978756110e+03	(-9.84523873149950e+01dB,8.52483576373714e+01°)
1.14287833478971e+03	(-9.83923815192161e+01dB,8.52374017613146e+01°)
1.14551294144547e+03	(-9.83323756966878e+01dB,8.52264206114233e+01°)
1.14815362149682e+03	(-9.82723698472867e+01dB,8.52154141293168e+01°)
1.15080038894437e+03	(-9.82123639708887e+01dB,8.52043822564790e+01°)
1.15345325782103e+03	(-9.81523580673694e+01dB,8.51933249342581e+01°)
1.15611224219203e+03	(-9.80923521366034e+01dB,8.51822421038664e+01°)
1.15877735615506e+03	(-9.80323461784651e+01dB,8.51711337063796e+01°)
1.16144861384028e+03	(-9.79723401928281e+01dB,8.51599996827367e+01°)
1.16412602941042e+03	(-9.79123341795656e+01dB,8.51488399737399e+01°)
1.16680961706089e+03	(-9.78523281385501e+01dB,8.51376545200539e+01°)
1.16949939101980e+03	(-9.77923220696535e+01dB,8.51264432622057e+01°)
1.17219536554806e+03	(-9.77323159727471e+01dB,8.51152061405844e+01°)
1.17489755493946e+03	(-9.76723098477017e+01dB,8.51039430954409e+01°)
1.17760597352074e+03	(-9.76123036943874e+01dB,8.50926540668873e+01°)
1.18032063565166e+03	(-9.75522975126738e+01dB,8.50813389948967e+01°)
1.18304155572510e+03	(-9.74922913024298e+01dB,8.50699978193031e+01°)
1.18576874816709e+03	(-9.74322850635237e+01dB,8.50586304798007e+01°)
1.18850222743695e+03	(-9.73722787958233e+01dB,8.50472369159440e+01°)
1.19124200802731e+03	(-9.73122724991957e+01dB,8.50358170671470e+01°)
1.19398810446420e+03	(-9.72522661735074e+01dB,8.50243708726832e+01°)
1.19674053130717e+03	(-9.71922598186243e+01dB,8.50128982716852e+01°)
1.19949930314931e+03	(-9.71322534344116e+01dB,8.50013992031443e+01°)
1.20226443461734e+03	(-9.70722470207341e+01dB,8.49898736059101e+01°)
1.20503594037173e+03	(-9.70122405774558e+01dB,8.49783214186905e+01°)
1.20781383510671e+03	(-9.69522341044400e+01dB,8.49667425800509e+01°)
1.21059813355041e+03	(-9.68922276015495e+01dB,8.49551370284144e+01°)
1.21338885046491e+03	(-9.68322210686465e+01dB,8.49435047020608e+01°)
1.21618600064630e+03	(-9.67722145055924e+01dB,8.49318455391270e+01°)
1.21898959892479e+03	(-9.67122079122482e+01dB,8.49201594776060e+01°)
1.22179966016480e+03	(-9.66522012884740e+01dB,8.49084464553470e+01°)
1.22461619926498e+03	(-9.65921946341295e+01dB,8.48967064100550e+01°)
1.22743923115833e+03	(-9.65321879490735e+01dB,8.48849392792903e+01°)
1.23026877081231e+03	(-9.64721812331643e+01dB,8.48731450004681e+01°)
1.23310483322884e+03	(-9.64121744862595e+01dB,8.48613235108584e+01°)
1.23594743344444e+03	(-9.63521677082162e+01dB,8.48494747475858e+01°)
1.23879658653030e+03	(-9.62921608988906e+01dB,8.48375986476285e+01°)
1.24165230759234e+03	(-9.62321540581384e+01dB,8.48256951478186e+01°)
1.24451461177131e+03	(-9.61721471858145e+01dB,8.48137641848415e+01°)
1.24738351424287e+03	(-9.61121402817732e+01dB,8.48018056952356e+01°)
1.25025903021765e+03	(-9.60521333458682e+01dB,8.47898196153920e+01°)
1.25314117494134e+03	(-9.59921263779525e+01dB,8.47778058815538e+01°)
1.25602996369480e+03	(-9.59321193778783e+01dB,8.47657644298163e+01°)
1.25892541179409e+03	(-9.58721123454973e+01dB,8.47536951961264e+01°)
1.26182753459060e+03	(-9.58121052806602e+01dB,8.47415981162821e+01°)
1.26473634747108e+03	(-9.57520981832175e+01dB,8.47294731259324e+01°)
1.26765186585777e+03	(-9.56920910530185e+01dB,8.47173201605766e+01°)
1.27057410520847e+03	(-9.56320838899123e+01dB,8.47051391555647e+01°)
1.27350308101659e+03	(-9.55720766937468e+01dB,8.46929300460959e+01°)
1.27643880881127e+03	(-9.55120694643696e+01dB,8.46806927672193e+01°)
1.27938130415745e+03	(-9.54520622016273e+01dB,8.46684272538331e+01°)
1.28233058265594e+03	(-9.53920549053661e+01dB,8.46561334406840e+01°)
1.28528665994354e+03	(-9.53320475754312e+01dB,8.46438112623675e+01°)
1.28824955169306e+03	(-9.52720402116673e+01dB,8.46314606533268e+01°)
1.29121927361346e+03	(-9.52120328139183e+01dB,8.46190815478529e+01°)
1.29419584144991e+03	(-9.51520253820273e+01dB,8.46066738800843e+01°)
1.29717927098388e+03	(-9.50920179158367e+01dB,8.45942375840063e+01°)
1.30016957803321e+03	(-9.50320104151884e+01dB,8.45817725934509e+01°)
1.30316677845222e+03	(-9.49720028799232e+01dB,8.45692788420962e+01°)
1.30617088813176e+03	(-9.49119953098815e+01dB,8.45567562634664e+01°)
1.30918192299933e+03	(-9.48519877049028e+01dB,8.45442047909311e+01°)
1.31219989901912e+03	(-9.47919800648259e+01dB,8.45316243577052e+01°)
1.31522483219216e+03	(-9.47319723894887e+01dB,8.45190148968481e+01°)
1.31825673855633e+03	(-9.46719646787287e+01dB,8.45063763412640e+01°)
1.32129563418649e+03	(-9.46119569323822e+01dB,8.44937086237009e+01°)
1.32434153519458e+03	(-9.45519491502853e+01dB,8.44810116767506e+01°)
1.32739445772966e+03	(-9.44919413322727e+01dB,8.44682854328482e+01°)
1.33045441797801e+03	(-9.44319334781789e+01dB,8.44555298242718e+01°)
1.33352143216324e+03	(-9.43719255878373e+01dB,8.44427447831420e+01°)
1.33659551654636e+03	(-9.43119176610807e+01dB,8.44299302414216e+01°)
1.33967668742585e+03	(-9.42519096977410e+01dB,8.44170861309154e+01°)
1.34276496113778e+03	(-9.41919016976494e+01dB,8.44042123832694e+01°)
1.34586035405587e+03	(-9.41318936606364e+01dB,8.43913089299711e+01°)
1.34896288259157e+03	(-9.40718855865315e+01dB,8.43783757023482e+01°)
1.35207256319419e+03	(-9.40118774751636e+01dB,8.43654126315692e+01°)
1.35518941235095e+03	(-9.39518693263607e+01dB,8.43524196486423e+01°)
1.35831344658707e+03	(-9.38918611399502e+01dB,8.43393966844153e+01°)
1.36144468246587e+03	(-9.38318529157585e+01dB,8.43263436695753e+01°)
1.36458313658884e+03	(-9.37718446536112e+01dB,8.43132605346482e+01°)
1.36772882559576e+03	(-9.37118363533332e+01dB,8.43001472099983e+01°)
1.37088176616477e+03	(-9.36518280147485e+01dB,8.42870036258279e+01°)
1.37404197501243e+03	(-9.35918196376804e+01dB,8.42738297121771e+01°)
1.37720946889386e+03	(-9.35318112219514e+01dB,8.42606253989233e+01°)
1.38038426460280e+03	(-9.34718027673829e+01dB,8.42473906157807e+01°)
1.38356637897170e+03	(-9.34117942737959e+01dB,8.42341252923001e+01°)
1.38675582887180e+03	(-9.33517857410102e+01dB,8.42208293578684e+01°)
1.38995263121327e+03	(-9.32917771688450e+01dB,8.42075027417082e+01°)
1.39315680294522e+03	(-9.32317685571186e+01dB,8.41941453728775e+01°)
1.39636836105585e+03	(-9.31717599056484e+01dB,8.41807571802694e+01°)
1.39958732257253e+03	(-9.31117512142510e+01dB,8.41673380926114e+01°)
1.40281370456187e+03	(-9.30517424827422e+01dB,8.41538880384653e+01°)
1.40604752412983e+03	(-9.29917337109369e+01dB,8.41404069462265e+01°)
1.40928879842179e+03	(-9.29317248986492e+01dB,8.41268947441240e+01°)
1.41253754462267e+03	(-9.28717160456922e+01dB,8.41133513602198e+01°)
1.41579377995699e+03	(-9.28117071518784e+01dB,8.40997767224084e+01°)
1.41905752168900e+03	(-9.27516982170192e+01dB,8.40861707584165e+01°)
1.42232878712273e+03	(-9.26916892409251e+01dB,8.40725333958027e+01°)
1.42560759360210e+03	(-9.26316802234060e+01dB,8.40588645619570e+01°)
1.42889395851101e+03	(-9.25716711642706e+01dB,8.40451641841005e+01°)
1.43218789927345e+03	(-9.25116620633271e+01dB,8.40314321892847e+01°)
1.43548943335357e+03	(-9.24516529203823e+01dB,8.40176685043915e+01°)
1.43879857825576e+03	(-9.23916437352426e+01dB,8.40038730561324e+01°)
1.44211535152478e+03	(-9.23316345077133e+01dB,8.39900457710487e+01°)
1.44543977074584e+03	(-9.22716252375987e+01dB,8.39761865755102e+01°)
1.44877185354467e+03	(-9.22116159247023e+01dB,8.39622953957157e+01°)
1.45211161758765e+03	(-9.21516065688268e+01dB,8.39483721576920e+01°)
1.45545908058187e+03	(-9.20915971697739e+01dB,8.39344167872937e+01°)
1.45881426027526e+03	(-9.20315877273442e+01dB,8.39204292102028e+01°)
1.46217717445663e+03	(-9.19715782413377e+01dB,8.39064093519282e+01°)
1.46554784095582e+03	(-9.19115687115533e+01dB,8.38923571378055e+01°)
1.46892627764377e+03	(-9.18515591377890e+01dB,8.38782724929964e+01°)
1.47231250243263e+03	(-9.17915495198419e+01dB,8.38641553424881e+01°)
1.47570653327580e+03	(-9.17315398575081e+01dB,8.38500056110935e+01°)
1.47910838816811e+03	(-9.16715301505828e+01dB,8.38358232234500e+01°)
1.48251808514586e+03	(-9.16115203988602e+01dB,8.38216081040197e+01°)
1.48593564228691e+03	(-9.15515106021336e+01dB,8.38073601770889e+01°)
1.48936107771082e+03	(-9.14915007601955e+01dB,8.37930793667672e+01°)
1.49279440957890e+03	(-9.14314908728372e+01dB,8.37787655969878e+01°)
1.49623565609434e+03	(-9.13714809398490e+01dB,8.37644187915064e+01°)
1.49968483550228e+03	(-9.13114709610206e+01dB,8.37500388739011e+01°)
1.50314196608993e+03	(-9.12514609361403e+01dB,8.37356257675723e+01°)
1.50660706618665e+03	(-9.11914508649956e+01dB,8.37211793957417e+01°)
1.51008015416405e+03	(-9.11314407473732e+01dB,8.37066996814520e+01°)
1.51356124843611e+03	(-9.10714305830586e+01dB,8.36921865475668e+01°)
1.51705036745924e+03	(-9.10114203718363e+01dB,8.36776399167699e+01°)
1.52054752973240e+03	(-9.09514101134899e+01dB,8.36630597115648e+01°)
1.52405275379719e+03	(-9.08913998078019e+01dB,8.36484458542748e+01°)
1.52756605823797e+03	(-9.08313894545540e+01dB,8.36337982670417e+01°)
1.53108746168193e+03	(-9.07713790535267e+01dB,8.36191168718262e+01°)
1.53461698279920e+03	(-9.07113686044995e+01dB,8.36044015904069e+01°)
1.53815464030294e+03	(-9.06513581072510e+01dB,8.35896523443802e+01°)
1.54170045294946e+03	(-9.05913475615586e+01dB,8.35748690551596e+01°)
1.54525443953831e+03	(-9.05313369671990e+01dB,8.35600516439757e+01°)
1.54881661891238e+03	(-9.04713263239474e+01dB,8.35452000318753e+01°)
1.55238700995798e+03	(-9.04113156315783e+01dB,8.35303141397209e+01°)
1.55596563160497e+03	(-9.03513048898652e+01dB,8.35153938881910e+01°)
1.55955250282685e+03	(-9.02912940985803e+01dB,8.35004391977789e+01°)
1.56314764264085e+03	(-9.02312832574950e+01dB,8.34854499887923e+01°)
1.56675107010805e+03	(-9.01712723663793e+01dB,8.34704261813535e+01°)
1.57036280433345e+03	(-9.01112614250026e+01dB,8.34553676953983e+01°)
1.57398286446612e+03	(-9.00512504331329e+01dB,8.34402744506758e+01°)
1.57761126969925e+03	(-8.99912393905372e+01dB,8.34251463667480e+01°)
1.58124803927028e+03	(-8.99312282969816e+01dB,8.34099833629892e+01°)
1.58489319246101e+03	(-8.98712171522308e+01dB,8.33947853585859e+01°)
1.58854674859768e+03	(-8.98112059560487e+01dB,8.33795522725357e+01°)
1.59220872705107e+03	(-8.97511947081980e+01dB,8.33642840236477e+01°)
1.59587914723663e+03	(-8.96911834084403e+01dB,8.33489805305412e+01°)
1.59955802861456e+03	(-8.96311720565361e+01dB,8.33336417116460e+01°)
1.60324539068994e+03	(-8.95711606522448e+01dB,8.33182674852013e+01°)
1.60694125301277e+03	(-8.95111491953248e+01dB,8.33028577692558e+01°)
1.61064563517817e+03	(-8.94511376855331e+01dB,8.32874124816667e+01°)
1.61435855682638e+03	(-8.93911261226259e+01dB,8.32719315400998e+01°)
1.61808003764296e+03	(-8.93311145063581e+01dB,8.32564148620286e+01°)
1.62181009735882e+03	(-8.92711028364835e+01dB,8.32408623647342e+01°)
1.62554875575038e+03	(-8.92110911127548e+01dB,8.32252739653044e+01°)
1.62929603263962e+03	(-8.91510793349235e+01dB,8.32096495806337e+01°)
1.63305194789423e+03	(-8.90910675027400e+01dB,8.31939891274224e+01°)
1.63681652142770e+03	(-8.90310556159535e+01dB,8.31782925221767e+01°)
1.64058977319943e+03	(-8.89710436743122e+01dB,8.31625596812076e+01°)
1.64437172321482e+03	(-8.89110316775629e+01dB,8.31467905206309e+01°)
1.64816239152540e+03	(-8.88510196254514e+01dB,8.31309849563665e+01°)
1.65196179822891e+03	(-8.87910075177222e+01dB,8.31151429041379e+01°)
1.65576996346942e+03	(-8.87309953541188e+01dB,8.30992642794721e+01°)
1.65958690743745e+03	(-8.86709831343834e+01dB,8.30833489976986e+01°)
1.66341265037006e+03	(-8.86109708582570e+01dB,8.30673969739494e+01°)
1.66724721255095e+03	(-8.85509585254795e+01dB,8.30514081231579e+01°)
1.67109061431060e+03	(-8.84909461357895e+01dB,8.30353823600594e+01°)
1.67494287602633e+03	(-8.84309336889244e+01dB,8.30193195991897e+01°)
1.67880401812245e+03	(-8.83709211846204e+01dB,8.30032197548851e+01°)
1.68267406107036e+03	(-8.83109086226125e+01dB,8.29870827412817e+01°)
1.68655302538863e+03	(-8.82508960026346e+01dB,8.29709084723151e+01°)
1.69044093164315e+03	(-8.81908833244191e+01dB,8.29546968617199e+01°)
1.69433780044722e+03	(-8.81308705876975e+01dB,8.29384478230290e+01°)
1.69824365246163e+03	(-8.80708577921997e+01dB,8.29221612695736e+01°)
1.70215850839484e+03	(-8.80108449376546e+01dB,8.29058371144820e+01°)
1.70608238900301e+03	(-8.79508320237898e+01dB,8.28894752706797e+01°)
1.71001531509017e+03	(-8.78908190503317e+01dB,8.28730756508888e+01°)
1.71395730750831e+03	(-8.78308060170052e+01dB,8.28566381676273e+01°)
1.71790838715747e+03	(-8.77707929235343e+01dB,8.28401627332088e+01°)
1.72186857498589e+03	(-8.77107797696414e+01dB,8.28236492597419e+01°)
1.72583789199009e+03	(-8.76507665550478e+01dB,8.28070976591299e+01°)
1.72981635921499e+03	(-8.75907532794734e+01dB,8.27905078430701e+01°)
1.73380399775402e+03	(-8.75307399426369e+01dB,8.27738797230532e+01°)
1.73780082874926e+03	(-8.74707265442557e+01dB,8.27572132103632e+01°)
1.74180687339150e+03	(-8.74107130840459e+01dB,8.27405082160766e+01°)
1.74582215292039e+03	(-8.73506995617222e+01dB,8.27237646510621e+01°)
1.74984668862454e+03	(-8.72906859769981e+01dB,8.27069824259797e+01°)
1.75388050184164e+03	(-8.72306723295856e+01dB,8.26901614512808e+01°)
1.75792361395857e+03	(-8.71706586191957e+01dB,8.26733016372072e+01°)
1.76197604641151e+03	(-8.71106448455377e+01dB,8.26564028937908e+01°)
1.76603782068605e+03	(-8.70506310083199e+01dB,8.26394651308531e+01°)
1.77010895831730e+03	(-8.69906171072489e+01dB,8.26224882580047e+01°)
1.77418948089005e+03	(-8.69306031420302e+01dB,8.26054721846446e+01°)
1.77827941003880e+03	(-8.68705891123679e+01dB,8.25884168199600e+01°)
1.78237876744797e+03	(-8.68105750179646e+01dB,8.25713220729256e+01°)
1.78648757485193e+03	(-8.67505608585218e+01dB,8.25541878523031e+01°)
1.79060585403517e+03	(-8.66905466337394e+01dB,8.25370140666408e+01°)
1.79473362683241e+03	(-8.66305323433159e+01dB,8.25198006242729e+01°)
1.79887091512867e+03	(-8.65705179869485e+01dB,8.25025474333191e+01°)
1.80301774085945e+03	(-8.65105035643331e+01dB,8.24852544016841e+01°)
1.80717412601080e+03	(-8.64504890751640e+01dB,8.24679214370571e+01°)
1.81134009261948e+03	(-8.63904745191342e+01dB,8.24505484469111e+01°)
1.81551566277301e+03	(-8.63304598959353e+01dB,8.24331353385025e+01°)
1.81970085860986e+03	(-8.62704452052574e+01dB,8.24156820188708e+01°)
1.82389570231951e+03	(-8.62104304467891e+01dB,8.23981883948377e+01°)
1.82810021614262e+03	(-8.61504156202179e+01dB,8.23806543730067e+01°)
1.83231442237109e+03	(-8.60904007252296e+01dB,8.23630798597627e+01°)
1.83653834334822e+03	(-8.60303857615084e+01dB,8.23454647612714e+01°)
1.84077200146883e+03	(-8.59703707287374e+01dB,8.23278089834787e+01°)
1.84501541917935e+03	(-8.59103556265980e+01dB,8.23101124321101e+01°)
1.84926861897795e+03	(-8.58503404547703e+01dB,8.22923750126706e+01°)
1.85353162341468e+03	(-8.57903252129327e+01dB,8.22745966304437e+01°)
1.85780445509157e+03	(-8.57303099007623e+01dB,8.22567771904908e+01°)
1.86208713666274e+03	(-8.56702945179347e+01dB,8.22389165976513e+01°)
1.86637969083454e+03	(-8.56102790641239e+01dB,8.22210147565414e+01°)
1.87068214036567e+03	(-8.55502635390026e+01dB,8.22030715715538e+01°)
1.87499450806729e+03	(-8.54902479422416e+01dB,8.21850869468574e+01°)
1.87931681680314e+03	(-8.54302322735107e+01dB,8.21670607863961e+01°)
1.88364908948967e+03	(-8.53702165324777e+01dB,8.21489929938891e+01°)
1.88799134909616e+03	(-8.53102007188092e+01dB,8.21308834728297e+01°)
1.89234361864485e+03	(-8.52501848321701e+01dB,8.21127321264852e+01°)
1.89670592121102e+03	(-8.51901688722238e+01dB,8.20945388578960e+01°)
1.90107827992317e+03	(-8.51301528386322e+01dB,8.20763035698752e+01°)
1.90546071796312e+03	(-8.50701367310556e+01dB,8.20580261650081e+01°)
1.90985325856611e+03	(-8.50101205491526e+01dB,8.20397065456515e+01°)
1.91425592502095e+03	(-8.49501042925804e+01dB,8.20213446139334e+01°)
1.91866874067016e+03	(-8.48900879609946e+01dB,8.20029402717521e+01°)
1.92309172891003e+03	(-8.48300715540492e+01dB,8.19844934207760e+01°)
1.92752491319080e+03	(-8.47700550713966e+01dB,8.19660039624429e+01°)
1.93196831701679e+03	(-8.47100385126875e+01dB,8.19474717979592e+01°)
1.93642196394647e+03	(-8.46500218775712e+01dB,8.19288968282997e+01°)
1.94088587759264e+03	(-8.45900051656951e+01dB,8.19102789542069e+01°)
1.94536008162253e+03	(-8.45299883767053e+01dB,8.18916180761903e+01°)
1.94984459975791e+03	(-8.44699715102460e+01dB,8.18729140945263e+01°)
1.95433945577526e+03	(-8.44099545659598e+01dB,8.18541669092568e+01°)
1.95884467350585e+03	(-8.43499375434879e+01dB,8.18353764201895e+01°)
1.96336027683591e+03	(-8.42899204424696e+01dB,8.18165425268969e+01°)
1.96788628970671e+03	(-8.42299032625425e+01dB,8.17976651287156e+01°)
1.97242273611472e+03	(-8.41698860033427e+01dB,8.17787441247461e+01°)
1.97696964011172e+03	(-8.41098686645046e+01dB,8.17597794138520e+01°)
1.98152702580496e+03	(-8.40498512456608e+01dB,8.17407708946595e+01°)
1.98609491735723e+03	(-8.39898337464423e+01dB,8.17217184655567e+01°)
1.99067333898705e+03	(-8.39298161664784e+01dB,8.17026220246931e+01°)
1.99526231496874e+03	(-8.38697985053965e+01dB,8.16834814699791e+01°)
1.99986186963260e+03	(-8.38097807628227e+01dB,8.16642966990854e+01°)
2.00447202736502e+03	(-8.37497629383810e+01dB,8.16450676094422e+01°)
2.00909281260859e+03	(-8.36897450316939e+01dB,8.16257940982388e+01°)
2.01372424986225e+03	(-8.36297270423818e+01dB,8.16064760624232e+01°)
2.01836636368142e+03	(-8.35697089700639e+01dB,8.15871133987010e+01°)
2.02301917867813e+03	(-8.35096908143571e+01dB,8.15677060035354e+01°)
2.02768271952114e+03	(-8.34496725748770e+01dB,8.15482537731461e+01°)
2.03235701093608e+03	(-8.33896542512370e+01dB,8.15287566035091e+01°)
2.03704207770558e+03	(-8.33296358430491e+01dB,8.15092143903557e+01°)
2.04173794466939e+03	(-8.32696173499233e+01dB,8.14896270291724e+01°)
2.04644463672453e+03	(-8.32095987714678e+01dB,8.14699944151999e+01°)
2.05116217882542e+03	(-8.31495801072891e+01dB,8.14503164434326e+01°)
2.05589059598400e+03	(-8.30895613569918e+01dB,8.14305930086182e+01°)
2.06062991326986e+03	(-8.30295425201787e+01dB,8.14108240052568e+01°)
2.06538015581038e+03	(-8.29695235964508e+01dB,8.13910093276005e+01°)
2.07014134879090e+03	(-8.29095045854072e+01dB,8.13711488696526e+01°)
2.07491351745476e+03	(-8.28494854866452e+01dB,8.13512425251673e+01°)
2.07969668710355e+03	(-8.27894662997603e+01dB,8.13312901876488e+01°)
2.08449088309714e+03	(-8.27294470243460e+01dB,8.13112917503509e+01°)
2.08929613085389e+03	(-8.26694276599940e+01dB,8.12912471062760e+01°)
2.09411245585074e+03	(-8.26094082062941e+01dB,8.12711561481753e+01°)
2.09893988362338e+03	(-8.25493886628343e+01dB,8.12510187685470e+01°)
2.10377843976633e+03	(-8.24893690292006e+01dB,8.12308348596369e+01°)
2.10862814993314e+03	(-8.24293493049771e+01dB,8.12106043134369e+01°)
2.11348903983650e+03	(-8.23693294897459e+01dB,8.11903270216848e+01°)
2.11836113524835e+03	(-8.23093095830875e+01dB,8.11700028758637e+01°)
2.12324446200007e+03	(-8.22492895845801e+01dB,8.11496317672009e+01°)
2.12813904598256e+03	(-8.21892694938002e+01dB,8.11292135866681e+01°)
2.13304491314642e+03	(-8.21292493103221e+01dB,8.11087482249798e+01°)
2.13796208950208e+03	(-8.20692290337184e+01dB,8.10882355725936e+01°)
2.14289060111991e+03	(-8.20092086635597e+01dB,8.10676755197089e+01°)
2.14783047413038e+03	(-8.19491881994143e+01dB,8.10470679562665e+01°)
2.15278173472422e+03	(-8.18891676408490e+01dB,8.10264127719481e+01°)
2.15774440915251e+03	(-8.18291469874283e+01dB,8.10057098561755e+01°)
2.16271852372687e+03	(-8.17691262387146e+01dB,8.09849590981098e+01°)
2.16770410481954e+03	(-8.17091053942686e+01dB,8.09641603866513e+01°)
2.17270117886359e+03	(-8.16490844536488e+01dB,8.09433136104383e+01°)
2.17770977235300e+03	(-8.15890634164116e+01dB,8.09224186578467e+01°)
2.18272991184285e+03	(-8.15290422821115e+01dB,8.09014754169893e+01°)
2.18776162394940e+03	(-8.14690210503009e+01dB,8.08804837757152e+01°)
2.19280493535029e+03	(-8.14089997205300e+01dB,8.08594436216092e+01°)
2.19785987278467e+03	(-8.13489782923472e+01dB,8.08383548419911e+01°)
2.20292646305330e+03	(-8.12889567652986e+01dB,8.08172173239148e+01°)
2.20800473301874e+03	(-8.12289351389283e+01dB,8.07960309541681e+01°)
2.21309470960548e+03	(-8.11689134127782e+01dB,8.07747956192718e+01°)
2.21819641980006e+03	(-8.11088915863883e+01dB,8.07535112054791e+01°)
2.22330989065124e+03	(-8.10488696592963e+01dB,8.07321775987746e+01°)
2.22843514927014e+03	(-8.09888476310378e+01dB,8.07107946848743e+01°)
2.23357222283037e+03	(-8.09288255011462e+01dB,8.06893623492245e+01°)
2.23872113856818e+03	(-8.08688032691530e+01dB,8.06678804770010e+01°)
2.24388192378260e+03	(-8.08087809345873e+01dB,8.06463489531090e+01°)
2.24905460583562e+03	(-8.07487584969761e+01dB,8.06247676621818e+01°)
2.25423921215227e+03	(-8.06887359558442e+01dB,8.06031364885805e+01°)
2.25943577022081e+03	(-8.06287133107142e+01dB,8.05814553163932e+01°)
2.26464430759290e+03	(-8.05686905611067e+01dB,8.05597240294344e+01°)
2.26986485188366e+03	(-8.05086677065398e+01dB,8.05379425112444e+01°)
2.27509743077191e+03	(-8.04486447465296e+01dB,8.05161106450882e+01°)
2.28034207200025e+03	(-8.03886216805898e+01dB,8.04942283139555e+01°)
2.28559880337526e+03	(-8.03285985082319e+01dB,8.04722954005595e+01°)
2.29086765276761e+03	(-8.02685752289654e+01dB,8.04503117873362e+01°)
2.29614864811220e+03	(-8.02085518422971e+01dB,8.04282773564440e+01°)
2.30144181740834e+03	(-8.01485283477320e+01dB,8.04061919897631e+01°)
2.30674718871990e+03	(-8.00885047447724e+01dB,8.03840555688942e+01°)
2.31206479017543e+03	(-8.00284810329185e+01dB,8.03618679751586e+01°)
2.31739464996831e+03	(-7.99684572116683e+01dB,8.03396290895969e+01°)
2.32273679635694e+03	(-7.99084332805173e+01dB,8.03173387929685e+01°)
2.32809125766484e+03	(-7.98484092389588e+01dB,8.02949969657511e+01°)
2.33345806228083e+03	(-7.97883850864837e+01dB,8.02726034881396e+01°)
2.33883723865918e+03	(-7.97283608225806e+01dB,8.02501582400458e+01°)
2.34422881531975e+03	(-7.96683364467357e+01dB,8.02276611010976e+01°)
2.34963282084814e+03	(-7.96083119584329e+01dB,8.02051119506379e+01°)
2.35504928389584e+03	(-7.95482873571536e+01dB,8.01825106677246e+01°)
2.36047823318040e+03	(-7.94882626423770e+01dB,8.01598571311292e+01°)
2.36591969748558e+03	(-7.94282378135797e+01dB,8.01371512193365e+01°)
2.37137370566148e+03	(-7.93682128702361e+01dB,8.01143928105438e+01°)
2.37684028662470e+03	(-7.93081878118179e+01dB,8.00915817826603e+01°)
2.38231946935851e+03	(-7.92481626377947e+01dB,8.00687180133059e+01°)
2.38781128291300e+03	(-7.91881373476334e+01dB,8.00458013798112e+01°)
2.39331575640521e+03	(-7.91281119407985e+01dB,8.00228317592161e+01°)
2.39883291901931e+03	(-7.90680864167522e+01dB,7.99998090282697e+01°)
2.40436280000676e+03	(-7.90080607749540e+01dB,7.99767330634289e+01°)
2.40990542868642e+03	(-7.89480350148611e+01dB,7.99536037408584e+01°)
2.41546083444476e+03	(-7.88880091359279e+01dB,7.99304209364294e+01°)
2.42102904673600e+03	(-7.88279831376068e+01dB,7.99071845257191e+01°)
2.42661009508224e+03	(-7.87679570193471e+01dB,7.98838943840100e+01°)
2.43220400907364e+03	(-7.87079307805960e+01dB,7.98605503862890e+01°)
2.43781081836857e+03	(-7.86479044207980e+01dB,7.98371524072469e+01°)
2.44343055269379e+03	(-7.85878779393950e+01dB,7.98137003212774e+01°)
2.44906324184456e+03	(-7.85278513358263e+01dB,7.97901940024766e+01°)
2.45470891568485e+03	(-7.84678246095288e+01dB,7.97666333246421e+01°)
2.46036760414744e+03	(-7.84077977599367e+01dB,7.97430181612722e+01°)
2.46603933723416e+03	(-7.83477707864815e+01dB,7.97193483855655e+01°)
2.47172414501595e+03	(-7.82877436885922e+01dB,7.96956238704197e+01°)
2.47742205763310e+03	(-7.82277164656952e+01dB,7.96718444884311e+01°)
2.48313310529538e+03	(-7.81676891172142e+01dB,7.96480101118938e+01°)
2.48885731828220e+03	(-7.81076616425702e+01dB,7.96241206127989e+01°)
2.49459472694277e+03	(-7.80476340411817e+01dB,7.96001758628340e+01°)
2.50034536169624e+03	(-7.79876063124643e+01dB,7.95761757333817e+01°)
2.50610925303193e+03	(-7.79275784558310e+01dB,7.95521200955200e+01°)
2.51188643150939e+03	(-7.78675504706922e+01dB,7.95280088200205e+01°)
2.51767692775867e+03	(-7.78075223564556e+01dB,7.95038417773480e+01°)
2.52348077248038e+03	(-7.77474941125259e+01dB,7.94796188376600e+01°)
2.52929799644595e+03	(-7.76874657383053e+01dB,7.94553398708056e+01°)
2.53512863049772e+03	(-7.76274372331933e+01dB,7.94310047463245e+01°)
2.54097270554911e+03	(-7.75674085965864e+01dB,7.94066133334470e+01°)
2.54683025258485e+03	(-7.75073798278784e+01dB,7.93821655010925e+01°)
2.55270130266105e+03	(-7.74473509264606e+01dB,7.93576611178691e+01°)
2.55858588690545e+03	(-7.73873218917211e+01dB,7.93331000520724e+01°)
2.56448403651752e+03	(-7.73272927230453e+01dB,7.93084821716854e+01°)
2.57039578276867e+03	(-7.72672634198159e+01dB,7.92838073443770e+01°)
2.57632115700238e+03	(-7.72072339814128e+01dB,7.92590754375017e+01°)
